246.818481445313,220.083267211914
242.500442504883,220.337921142578
233.073944091797,220.289932250977
226.167358398438,220.393264770508
217.879898071289,220.757171630859
212.112335205078,220.448928833008
206.533767700195,219.115646362305
201.750442504883,217.887084960938
197.795959472656,216.577713012695
194.592498779297,215.436080932617
187.809936523438,201.698043823242
186.45426940918,200.711120605469
186.296112060547,202.211410522461
186.125305175781,203.032455444336
185.981185913086,203.335342407227
185.12744140625,199.805786132813
185.346984863281,199.442123413086
185.553649902344,197.99267578125
186.420959472656,197.434799194336
187.4404296875,197.250778198242
188.708145141602,197.264801025391
190.24755859375,197.257507324219
191.767242431641,197.315658569336
193.120315551758,197.403198242188
194.673370361328,197.494827270508
196.416717529297,197.944107055664
197.902847290039,198.403472900391
199.508590698242,198.939178466797
200.809295654297,198.634582519531
202.235076904297,201.683364868164
203.580596923828,201.813949584961
204.75471496582,202.161468505859
206.185455322266,202.9189453125
207.540008544922,203.504302978516
208.747406005859,203.652770996094
210.24055480957,203.691421508789
211.722366333008,203.96630859375
212.869140625,204.31477355957
214.168014526367,204.488174438477
215.440628051758,204.487838745117
216.555206298828,204.651733398438
217.775009155273,205.21337890625
219.016357421875,205.463897705078
220.17317199707,205.552642822266
221.317108154297,205.547836303711
222.434555053711,205.619384765625
223.437713623047,205.695999145508
224.226470947266,205.907516479492
224.939605712891,206.043258666992
225.601837158203,205.924728393555
226.06169128418,206.04621887207
226.622207641602,205.738876342773
227.052062988281,205.623062133789
227.333572387695,205.542602539063
227.667602539063,205.281753540039
227.896270751953,205.266189575195
228.18994140625,204.882568359375
228.40901184082,204.869003295898
228.622055053711,204.744094848633
228.787475585938,204.779525756836
229.083953857422,202.959579467773
229.246292114258,202.973587036133
229.373168945313,202.775848388672
229.474472045898,202.601364135742
229.599975585938,202.081146240234
229.69319152832,202.016265869141
229.764038085938,202.042587280273
229.868286132813,201.743209838867
229.92350769043,201.755905151367
230.022216796875,201.748031616211
230.082977294922,201.944778442383
230.181976318359,201.969345092773
230.289901733398,201.935409545898
230.380706787109,202.034423828125
230.478363037109,201.974319458008
230.582046508789,202.044708251953
230.745544433594,201.626052856445
230.881103515625,201.414825439453
230.983459472656,201.72917175293
231.105316162109,201.621536254883
231.180435180664,201.566390991211
231.223068237305,201.610458374023
231.284225463867,201.626129150391
231.332870483398,201.659545898438
231.432098388672,201.143035888672
231.49674987793,200.894638061523
231.545104980469,200.93571472168
231.563674926758,200.786178588867
231.578765869141,200.649200439453
231.581253051758,200.513870239258
231.585998535156,200.357299804688
231.588836669922,200.276473999023
231.597930908203,200.029144287109
231.551147460938,199.415420532227
231.503677368164,199.291687011719
231.492279052734,199.262435913086
231.4404296875,199.240814208984
231.401260375977,199.235366821289
231.35595703125,199.242950439453
231.298263549805,199.272903442383
231.273162841797,199.337707519531
231.225875854492,199.32878112793
231.185958862305,199.203735351563
231.113693237305,199.060348510742
231.075347900391,198.911361694336
231.024566650391,198.802124023438
230.946517944336,198.756774902344
230.890258789063,198.773559570313
230.799011230469,198.828414916992
230.639633178711,198.864593505859
230.357879638672,198.864349365234
229.86296081543,198.885452270508
228.886581420898,198.850631713867
226.875381469727,198.069793701172
224.562881469727,197.350448608398
221.710144042969,197.727584838867
218.56559753418,198.33918762207
214.704803466797,199.512908935547
211.023574829102,200.624618530273
207.547897338867,202.067153930664
202.871566772461,202.018768310547
199.155212402344,202.973876953125
196.441543579102,204.607345581055
192.485229492188,204.071350097656
189.403259277344,204.586196899414
187.044509887695,206.009582519531
184.256103515625,206.44059753418
182.172149658203,207.452896118164
181.035583496094,208.905776977539
179.555084228516,210.562515258789
178.643325805664,211.675262451172
177.768417358398,213.026916503906
177.06103515625,214.150344848633
176.831680297852,215.587799072266
176.838348388672,216.1416015625
176.944717407227,216.293228149414
177.573333740234,216.233551025391
179.637634277344,215.298522949219
183.995208740234,212.993835449219
188.338958740234,211.006912231445
195.791717529297,208.92170715332
203.258148193359,207.506210327148
211.798217773438,206.925445556641
218.939971923828,205.190490722656
227.206741333008,203.123397827148
237.15495300293,199.567565917969
245.908935546875,199.157867431641
254.605239868164,200.688323974609
261.57470703125,203.045623779297
270.426635742188,205.386917114258
275.974731445313,207.647308349609
282.513275146484,210.329956054688
287.780517578125,213.138122558594
292.135009765625,215.917465209961
295.442199707031,218.433563232422
297.493743896484,220.599700927734
299.409240722656,223.586975097656
299.803588867188,225.137023925781
299.797668457031,225.42561340332
298.8662109375,225.137573242188
295.156555175781,222.876724243164
286.401123046875,221.314483642578
278.196166992188,217.552703857422
266.736724853516,213.365585327148
256.934906005859,210.392135620117
243.505355834961,206.112152099609
233.607574462891,204.464736938477
219.3798828125,203.424453735352
210.183929443359,205.073669433594
199.183837890625,206.326263427734
192.520034790039,208.926620483398
182.777221679688,210.231185913086
178.014953613281,213.238998413086
173.043731689453,215.912628173828
171.080322265625,217.021530151367
170.184539794922,217.572906494141
170.082183837891,217.614700317383
170.858459472656,217.099990844727
175.772018432617,214.598770141602
183.357818603516,211.673049926758
191.358154296875,209.869659423828
199.636489868164,206.638381958008
207.599609375,204.462707519531
214.05876159668,204.072738647461
219.740615844727,202.162460327148
225.472900390625,199.266830444336
228.335296630859,199.062164306641
230.351974487305,198.869400024414
231.51301574707,198.733184814453
232.284759521484,198.495269775391
232.702484130859,198.345825195313
232.987609863281,198.147644042969
233.218109130859,198.012222290039
233.41227722168,197.975982666016
233.600173950195,197.908721923828
233.759414672852,197.833679199219
233.849380493164,198.794815063477
233.889358520508,200.879211425781
234.106506347656,204.778350830078
234.296905517578,212.713226318359
235.210266113281,223.653259277344
235.917327880859,235.518280029297
236.898223876953,245.916961669922
237.50341796875,246.519271850586
239.337188720703,267.6416015625
239.601211547852,264.646301269531
239.994873046875,269.559356689453
239.876693725586,271.979309082031
239.528030395508,273.875061035156
240.118087768555,283.022338867188
238.894638061523,287.483276367188
239.206527709961,289.626525878906
241.072341918945,298.701446533203
241.18815612793,300.003387451172
241.151123046875,300.008148193359
241.132095336914,300.013000488281
240.703033447266,294.304351806641
240.654113769531,294.259826660156
240.603790283203,294.206726074219
240.632232666016,294.136688232422
240.591247558594,294.004669189453
240.61100769043,293.902130126953
240.756362915039,293.343566894531
240.832946777344,293.218597412109
240.817092895508,292.995544433594
240.875,292.664733886719
241.286529541016,298.692596435547
241.243560791016,298.382507324219
241.234481811523,298.206176757813
241.234100341797,298.0537109375
241.218307495117,297.907287597656
241.188293457031,297.5419921875
241.122680664063,296.700927734375
